"grape_variety","index","location","price","rated_by","ratings","timestamp","timestampString","uid","url","url_uid","wine_vintage","wine_vintage_link"
"Grenache",3595,"Chateauneuf-du-Pape, Rhone, France",,"D","95",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","TfrI2XVQaBUgK2H0lvxv","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Domaine La Barroche Chateauneuf-du-Pape Pure 2020","https://www.wine.com/product/domaine-la-barroche-chateauneuf-du-pape-pure-2020/1201821"
"Cabernet Sauvignon",3596,"Oakville, Napa Valley, California",,"W&S","93",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","O14jXtTVRlowHKTJPGop","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"PlumpJack Reserve Cabernet Sauvignon 2012","https://www.wine.com/product/plumpjack-reserve-cabernet-sauvignon-2012/152120"
"Cabernet Sauvignon",3597,"Napa Valley, California",,"TP","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","vLxif05E1lvt7hSqVFUF","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Ulysses Cabernet Sauvignon 2013","https://www.wine.com/product/ulysses-cabernet-sauvignon-2013/154258"
"Nebbiolo",3598,"Barbaresco, Piedmont, Italy",,"D","97",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","gG6mjcO8yoL6D832fYBL","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Produttori del Barbaresco Barbaresco Montestefano Riserva 2016","https://www.wine.com/product/produttori-del-barbaresco-barbaresco-montestefano-riserva-2016/731954"
"Grenache",3599,"Barossa Valley, Barossa, South Australia, Australia",,"WE","91",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","iNomCem2Nz0SCe2s2w5s","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Torbreck Les Amis Grenache 2003","https://www.wine.com/product/torbreck-les-amis-grenache-2003/534024"
"Syrah/Shiraz",3600,"Santa Barbara, Central Coast, California",,"RP","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","iUxZbY2eqMRRmVG5vdeJ","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Andremily Syrah No. 5 2016","https://www.wine.com/product/andremily-syrah-no-5-2016/654953"
"Syrah/Shiraz",3601,"Hermitage, Rhone, France",,"JD","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","BRsTVhjJP8wiXL87GPpR","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"M. Chapoutier Ermitage Le Pavillon 2006","https://www.wine.com/product/m-chapoutier-ermitage-le-pavillon-2006/777048"
"Pinot Noir",3602,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",,"WS","94",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","8ObJmkqPdvvl0cy8DMO3","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Domaine Drouhin-Laroze Chambertin-Clos de Beze Grand Cru 2016","https://www.wine.com/product/domaine-drouhin-laroze-chambertin-clos-de-beze-grand-cru-2016/603402"
"Bordeaux Red Blends",3603,"Margaux, Bordeaux, France",,"RP","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","Ko2UqdYBm9MIWqn06xNy","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Chateau Margaux 2005","https://www.wine.com/product/chateau-margaux-2005/103062"
"Tuscan Blends",3604,"Chianti Classico, Chianti, Tuscany, Italy",,"JD","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","dpW9RIw0ufspunQ1eoJQ","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Castello di Ama Chianti Classico Vigneto Bellavista Gran Selezione 2018","https://www.wine.com/product/castello-di-ama-chianti-classico-vigneto-bellavista-gran-selezione-2018/1175412"
"Tempranillo",3605,"Ribera del Duero, Spain",,"JS","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","NeT38wQPHhzJsmFf7Z0D","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Dominio de Pingus Flor de Pingus 2004","https://www.wine.com/product/dominio-de-pingus-flor-de-pingus-2004/135830"
"Syrah/Shiraz",3606,"Cornas, Rhone, France",,"WS","92",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","1kSYMxCCQq4kn4abwo0B","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Auguste Clape Cornas 2015","https://www.wine.com/product/auguste-clape-cornas-2015/516292"
"Syrah/Shiraz",3607,"Cote Rotie, Rhone, France",,"RP","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","ybJngT5xCTy08L73JfVb","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Domaine Jamet Cote-Rotie 2019","https://www.wine.com/product/domaine-jamet-cote-rotie-2019/929779"
"Pinot Noir",3608,"Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France",,"JD","97",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","3CBeogO0hgknBfo8dt84","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Louis Latour Romanee-St-Vivant Les Quatre Journaux Grand Cru 2015","https://www.wine.com/product/louis-latour-romanee-st-vivant-les-quatre-journaux-grand-cru-2015/324348"
"Tempranillo",3609,"Rioja, Spain",,"RP","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","zECWyB8Pa6XtUVkJXjRG","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Bodega Lanzaga Tabuerniga 2015","https://www.wine.com/product/bodega-lanzaga-tabuerniga-2015/519982"
"Nebbiolo",3610,"Barolo, Piedmont, Italy",,"JS","98",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","uv6tlVIRYf8DOlQoIaMo","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Aldo Conterno Colonnello Barolo 2010","https://www.wine.com/product/aldo-conterno-colonnello-barolo-2010/135875"
"Syrah/Shiraz",3611,"Cornas, Rhone, France",,"WE","93",1710528984615,"Fri, 15 Mar 2024 18:56:24 GMT","G1AdEC26XKd5uU2QqB5c","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/125?sortBy=topRated&ratingmin=89",125,"Alain Voge Cornas Vieilles Vignes 2018","https://www.wine.com/product/alain-voge-cornas-vieilles-vignes-2018/668958"
"Cabernet Franc",3714,"Napa Valley, California","89","WW","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","Kr63aFZltaVlbJS21D4i","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Lang & Reed Two-Fourteen Cabernet Franc 2017","https://www.wine.com/product/lang-and-reed-two-fourteen-cabernet-franc-2017/954019"
"Cabernet Sauvignon",3715,"Sonoma Valley, Sonoma County, California","75","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","RR7tIMrN7DGegQV2M8Dd","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Far Mountain Fission Cabernet Sauvignon 2020","https://www.wine.com/product/far-mountain-fission-cabernet-sauvignon-2020/1572927"
"Montepulciano",3716,"Abruzzo, Italy","74","WE","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","uOe7IkTeIUTqDjbGJmgZ","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"La Valentina Bellovedere Montepulciano d'Abruzzo Terre dei Vestini Riserva 2019","https://www.wine.com/product/la-valentina-bellovedere-montepulciano-dabruzzo-terre-dei-vestini-riserva-2019/1405444"
"Cabernet Sauvignon",3717,"Dry Creek Valley, Sonoma County, California","99","WS","90",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","0o4wvQzrXsrBy6jj25SM","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Dry Creek Vineyard Endeavour Cabernet Sauvignon 2019","https://www.wine.com/product/dry-creek-vineyard-endeavour-cabernet-sauvignon-2019/1169640"
"Merlot",3718,"Bolgheri, Tuscany, Italy","66","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","8lmesYx5ru2l283hWwZi","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Bell 'Aja Bolgheri Superiore 2019","https://www.wine.com/product/bell-aja-bolgheri-superiore-2019/1234132"
"Pinot Noir",3719,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France","249","WE","91",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","pcvCES3kz2DDDz41JwrJ","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Bouchard Pere & Fils Gevrey-Chambertin Les Cazetiers Premier Cru 2018","https://www.wine.com/product/bouchard-pere-and-fils-gevrey-chambertin-les-cazetiers-premier-cru-2018/669396"
"Other Red Blends",3720,"Sicily, Italy","32","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","KWVZ9GfiQGexC87FhHjF","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Nicosia Etna Rosso Contrada Monte Gorna 2020","https://www.wine.com/product/nicosia-etna-rosso-contrada-monte-gorna-2020/1543431"
"Pinot Noir",3721,"Sta. Rita Hills, Santa Barbara, Central Coast, California","79","WS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","D8BTKGepfL8Dtbq6T4y0","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Ken Brown Rita's Crown Vineyard Pinot Noir 2018","https://www.wine.com/product/ken-brown-ritas-crown-vineyard-pinot-noir-2018/1433956"
"Bordeaux Red Blends",3722,"Maipo Valley, Chile","53","RP","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","UR9UB7sJt9K0F9wZNEE5","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Haras de Pirque Albis 2016","https://www.wine.com/product/haras-de-pirque-albis-2016/527934"
"Cabernet Sauvignon",3723,"Napa Valley, California","89","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","jImhSqwyVsAa7E7PGxy2","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Stag's Leap Wine Cellars Artemis Cabernet Sauvignon 2020","https://www.wine.com/product/stags-leap-wine-cellars-artemis-cabernet-sauvignon-2020/1195585"
"Grenache",3724,"McLaren Vale, South Australia, Australia","40","WE","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","g6WlKcd4EjwxWnAWNtsK","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Chapel Hill Bush Vine Grenache 2021","https://www.wine.com/product/chapel-hill-bush-vine-grenache-2021/1787369"
"Pinot Noir",3725,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France","189","WS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","LsU7aNfxHlP53XEsWYN1","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine Drouhin-Laroze Gevrey-Chambertin Au Closeau Premier Cru 2018","https://www.wine.com/product/domaine-drouhin-laroze-gevrey-chambertin-au-closeau-premier-cru-2018/1252161"
"Petite Sirah",3726,"Napa Valley, California","50","JS","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","MEbxNQNPY7Yc83hsHknK","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Stags' Leap Winery Petite Sirah 2019","https://www.wine.com/product/stags-leap-winery-petite-sirah-2019/980683"
"Pinot Noir",3727,"Russian River, Sonoma County, California","48","WE","91",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","4mFPuGJNGQvCamM5Pd43","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"J Vineyards Russian River Pinot Noir 2021","https://www.wine.com/product/j-vineyards-russian-river-pinot-noir-2021/1247922"
"Nebbiolo",3728,"Barbaresco, Piedmont, Italy","67","D","90",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","CI5V8hsBWBHMt3E6XA4k","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Marchesi di Gresy Barbaresco Martinenga 2019","https://www.wine.com/product/marchesi-di-gresy-barbaresco-martinenga-2019/1423008"
"Pinot Noir",3729,"Central Otago, New Zealand","45","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","2nn1eiBF22mN7DmE4DYe","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Felton Road Bannockburn Pinot Noir 2021","https://www.wine.com/product/felton-road-bannockburn-pinot-noir-2021/1175163"
"Other Red Blends",3730,"Dry Creek Valley, Sonoma County, California","24","WE","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","AoOiFX3wAhOAiGHbGnLm","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Pedroncelli Sonoma Classico Red Blend 2021","https://www.wine.com/product/pedroncelli-sonoma-classico-red-blend-2021/1443927"
"Pinot Noir",3731,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","209","JD","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","fcJ5Qm88rKaaQ2PrEqbk","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine Robert Chevillon Nuits-Saint-Georges Les Roncieres Premier Cru 2021","https://www.wine.com/product/domaine-robert-chevillon-nuits-saint-georges-les-roncieres-premier-cru-2021/1743493"
"Merlot",3732,"Lazio, Italy","79","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","DS3FZA97b3na7XeD2Ovd","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Cotarella Montiano 2018","https://www.wine.com/product/cotarella-montiano-2018/1688091"
"Pinot Noir",3733,"Sonoma Coast, Sonoma County, California","79","JM","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","RfOwv0FYSKRnzSVAQVGa","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine Della Terra de Promissio Pinot Noir 2018","https://www.wine.com/product/domaine-della-terra-de-promissio-pinot-noir-2018/611352"
"Pinot Noir",3734,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France","159","V","91",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","xAHIzrM4BGDFRiresTy8","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine du Couvent Chambolle-Musigny Les Feusselottes Premier Cru 2021","https://www.wine.com/product/domaine-du-couvent-chambolle-musigny-les-feusselottes-premier-cru-2021/1598351"
"Sangiovese",3735,"Montalcino, Tuscany, Italy","80","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","aAawCzZxlXcIYLWAPe2T","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Banfi Brunello di Montalcino 2018","https://www.wine.com/product/banfi-brunello-di-montalcino-2018/1285843"
"Zinfandel",3736,"Coombsville, Napa Valley, California","67","JD","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","WxttWG5mGiPlqEMJwbLW","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Robert Biale Vineyards R.W. Moore Vineyard Zinfandel 2021","https://www.wine.com/product/robert-biale-vineyards-rw-moore-vineyard-zinfandel-2021/1269745"
"Other Red Blends",3737,"Montsant, Spain","25","WS","90",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","GLVEZoYJ8nTo4uNhWxJc","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Venus La Universal Dido Red Blend 2020","https://www.wine.com/product/venus-la-universal-dido-red-blend-2020/1272321"
"Pinot Noir",3738,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France","149","WE","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","XTLHK33qHwkoorTf0GFn","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Jean-Marc Vincent Santenay Le Beaurepaire Premier Cru 2021","https://www.wine.com/product/jean-marc-vincent-santenay-le-beaurepaire-premier-cru-2021/1394345"
"Grenache",3739,"Santa Maria Valley, Central Coast, California","84","JS","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","yn7IYYXt4V3AfTBAa5p3","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Paul Lato Ora et Labora Bien Nacido Vineyard Grenache 2018","https://www.wine.com/product/paul-lato-ora-et-labora-bien-nacido-vineyard-grenache-2018/688165"
"Cabernet Sauvignon",3740,"Rutherford, Napa Valley, California","134","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","TDfuO6aq9NFWOg1t9coT","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Addendum Skellenger Lane Cabernet Sauvignon 2018","https://www.wine.com/product/addendum-skellenger-lane-cabernet-sauvignon-2018/1416152"
"Pinot Noir",3741,"Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France","119","JS","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","BCrrtI63GfpvtAKoe9yV","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine Henri Gouges Nuits-St-Georges Les Chenes Carteaux 2020","https://www.wine.com/product/domaine-henri-gouges-nuits-st-georges-les-chenes-carteaux-2020/1230517"
"Cabernet Sauvignon",3742,"Paso Robles, Central Coast, California","40","D","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","dnHWK52TBrkKM9rYpSVG","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Pandemonium Cabernet Sauvignon 2021","https://www.wine.com/product/pandemonium-cabernet-sauvignon-2021/1757815"
"Pinot Noir",3743,"Santa Cruz Mountains, California","52","WE","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","x92w736HcdzosZIiFbiy","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Thomas Fogarty Santa Cruz Mountains Pinot Noir 2021","https://www.wine.com/product/thomas-fogarty-santa-cruz-mountains-pinot-noir-2021/1748118"
"Cabernet Sauvignon",3744,"Napa Valley, California","95","WW","90",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","iuLcmYdu4W2gjmmTa73I","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Davies Napa Valley Cabernet Sauvignon 2019","https://www.wine.com/product/davies-napa-valley-cabernet-sauvignon-2019/1036085"
"Pinot Noir",3745,"Chassagne-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France","57","JM","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","KAoGGX9QQG0dIrOLBM6a","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Domaine Jean-Marc Pillot Chassagne-Montrachet Les Macherelles Rouge Premier Cru 2019","https://www.wine.com/product/domaine-jean-marc-pillot-chassagne-montrachet-les-macherelles-rouge-premier-cru-2019/1746451"
"Nebbiolo",3746,"Barolo, Piedmont, Italy","139","RP","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","iueB10xCQ2qK5l73TA7U","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Parusso Barolo Mariondino 2018","https://www.wine.com/product/parusso-barolo-mariondino-2018/1008691"
"Pinot Noir",3747,"Monterey, Central Coast, California","49","RP","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","ZcOuavRZZnm6b3jAiK8j","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Wrath San Saba Pinot Noir 2020","https://www.wine.com/product/wrath-san-saba-pinot-noir-2020/1258573"
"Cabernet Sauvignon",3748,"Napa Valley, California","65","JS","92",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","CVvGS4x04ai42PBEbQb4","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Hill Family Estate Napa Valley Cabernet Sauvignon 2021","https://www.wine.com/product/hill-family-estate-napa-valley-cabernet-sauvignon-2021/1410963"
"Grenache",3749,"Santa Ynez Valley, Santa Barbara, Central Coast, California","38","JD","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","uBxHjh0qy6XWeDEZxSoL","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Beckmen Grenache 2021","https://www.wine.com/product/beckmen-grenache-2021/1616494"
"Cabernet Sauvignon",3750,"Rutherford, Napa Valley, California","84","RP","93",1710528984987,"Fri, 15 Mar 2024 18:56:24 GMT","KRZM1ouQxPATfuQGewD2","https://www.wine.com/list/wine/red-wine/standard-750ml/7155-124-266/106?sortBy=topRated&ratingmin=89",106,"Elizabeth Spencer Rutherford Cabernet Sauvignon 2019","https://www.wine.com/product/elizabeth-spencer-rutherford-cabernet-sauvignon-2019/1307828"
